samp_2044_39314	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	97.027	639	19	0	3615	4253	1	639	0.0	1075	3	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	23484
samp_2044_39314	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	86.174	311	43	0	3916	4226	203	513	7.73e-94	337	3	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	23484
samp_2044_39314	gvpa_NZ_JXYX01000004.1:192900-193115	99.074	216	2	0	2958	3173	216	1	2.10e-109	388	2	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	23484
samp_2044_39314	gvpa_NZ_JXYX01000004.1:192900-193115	96.296	216	8	0	2371	2586	216	1	2.13e-99	355	2	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	23484
samp_2044_39314	gvpa_NZ_JXYX01000004.1:193487-193702	97.685	216	5	0	2371	2586	216	1	2.12e-104	372	2	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	23484
samp_2044_39314	gvpa_NZ_JXYX01000004.1:193487-193702	96.759	216	7	0	2958	3173	216	1	4.59e-101	361	2	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	23484
samp_2044_39314	gvpa_NZ_CP020114.1:991665-991880	84.651	215	33	0	2371	2585	216	2	3.78e-57	215	2	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	23484
samp_2044_39314	gvpa_NZ_CP020114.1:991665-991880	84.186	215	34	0	2958	3172	216	2	1.76e-55	209	2	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	23484
samp_2044_39314	gvpa_NZ_CP020114.1:991322-991537	81.481	216	40	0	2958	3173	216	1	4.96e-46	178	2	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	23484
samp_2044_39314	gvpa_NZ_CP020114.1:991322-991537	81.019	216	41	0	2371	2586	216	1	2.31e-44	172	2	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	23484
