samp_2042_25222	gvpa_NZ_JXYX01000004.1:192900-193115	97.080	137	4	0	1	137	80	216	7.33e-64	231	29	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	468
samp_2042_25222	gvpa_NZ_JXYX01000004.1:193487-193702	95.620	137	6	0	1	137	80	216	1.59e-60	220	29	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	468
samp_2042_28389	gvpc_NZ_JACJTO010000039.1:20386-20967	89.943	348	33	2	1	347	236	582	7.14e-129	448	70	gvpc_NZ_JACJTO010000039.1:20386-20967 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	499
samp_2042_28389	gvpc_NZ_JACJTO010000039.1:20386-20967	93.074	231	14	2	1	230	137	366	1.61e-95	337	70	gvpc_NZ_JACJTO010000039.1:20386-20967 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	499
samp_2042_28389	gvpc_NZ_JACJTO010000039.1:20386-20967	88.550	131	15	0	1	131	335	465	3.75e-42	159	70	gvpc_NZ_JACJTO010000039.1:20386-20967 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	499
samp_2042_36944	gvpa_NZ_JXYX01000004.1:193487-193702	97.685	216	5	0	59	274	216	1	4.69e-106	372	41	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	528
samp_2042_36944	gvpa_NZ_JXYX01000004.1:192900-193115	96.296	216	8	0	59	274	216	1	4.72e-101	355	41	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	528
samp_2042_38504	gvpa_NZ_JXYX01000004.1:192900-193115	96.759	216	7	0	273	488	1	216	9.44e-103	361	44	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	492
samp_2042_38504	gvpa_NZ_JXYX01000004.1:193487-193702	95.833	216	9	0	273	488	1	216	2.04e-99	350	44	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	492
samp_2042_41777	gvpa_NZ_JXYX01000004.1:193487-193702	97.222	216	6	0	10	225	1	216	1.68e-104	366	53	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	408
samp_2042_41777	gvpa_NZ_JXYX01000004.1:192900-193115	94.907	216	11	0	10	225	1	216	3.66e-96	339	53	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	408
samp_2042_54419	gvpa_NZ_JXYX01000004.1:193487-193702	96.296	216	8	0	42	257	216	1	3.60e-101	355	53	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	404
samp_2042_54419	gvpa_NZ_JXYX01000004.1:192900-193115	95.370	216	10	0	42	257	216	1	7.79e-98	344	53	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	404
samp_2042_86020	gvpa_NZ_JXYX01000004.1:193487-193702	97.685	216	5	0	273	488	1	216	2.49e-105	372	8	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	2759
samp_2042_86020	gvpa_NZ_JXYX01000004.1:192900-193115	96.296	216	8	0	273	488	1	216	2.51e-100	355	8	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	2759
samp_2042_86020	gvpa_NZ_CP020114.1:991665-991880	84.651	215	33	0	274	488	2	216	4.44e-58	215	8	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	2759
samp_2042_86020	gvpa_NZ_CP020114.1:991322-991537	81.019	216	41	0	273	488	1	216	2.71e-45	172	8	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	2759
samp_2042_89717	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	96.088	639	25	0	15	653	1	639	0.0	1042	72	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	892
samp_2042_89717	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	86.622	299	39	1	316	614	203	500	4.89e-93	329	72	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	892
samp_2042_127815	gvpa_NZ_JXYX01000004.1:192900-193115	94.118	51	3	0	233	283	216	166	6.02e-18	78.7	18	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	283
samp_2042_128034	gvpa_NZ_JXYX01000004.1:192900-193115	94.118	51	3	0	197	247	216	166	5.21e-18	78.7	21	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	247
samp_2042_146394	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	99.194	124	1	0	1	124	516	639	9.00e-61	224	4	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	3358
samp_2042_148999	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	91.781	146	12	0	169	314	1	146	1.06e-55	204	46	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	314
samp_2042_154076	gvpa_NZ_JACJTO010000039.1:21140-21355	95.833	216	9	0	19	234	1	216	1.90e-99	350	74	gvpa_NZ_JACJTO010000039.1:21140-21355 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	459
samp_2042_154076	gvpa_NZ_JACJTO010000039.1:21140-21355	94.309	123	7	0	337	459	1	123	4.39e-51	189	74	gvpa_NZ_JACJTO010000039.1:21140-21355 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	459
samp_2042_154076	gvpa_NZ_JACJTO010000039.1:21457-21672	95.370	216	10	0	19	234	1	216	8.85e-98	344	74	gvpa_NZ_JACJTO010000039.1:21457-21672 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	459
samp_2042_154076	gvpa_NZ_JACJTO010000039.1:21457-21672	94.309	123	7	0	337	459	1	123	4.39e-51	189	74	gvpa_NZ_JACJTO010000039.1:21457-21672 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	459
samp_2042_154076	gvpa_NZ_CP073250.1:2492796-2493011	90.278	216	21	0	19	234	1	216	1.96e-79	283	47	gvpa_NZ_CP073250.1:2492796-2493011 Cylindrospermopsis raciborskii N8 chromosome, complete genome	459
samp_2042_154076	gvpa_NZ_CP073250.1:2493095-2493310	89.352	216	23	0	19	234	1	216	4.23e-76	272	47	gvpa_NZ_CP073250.1:2493095-2493310 Cylindrospermopsis raciborskii N8 chromosome, complete genome	459
samp_2042_154076	gvpa_NZ_CP073250.1:2493394-2493609	89.352	216	23	0	19	234	1	216	4.23e-76	272	47	gvpa_NZ_CP073250.1:2493394-2493609 Cylindrospermopsis raciborskii N8 chromosome, complete genome	459
samp_2042_154076	gvpa_NZ_CP073250.1:2494040-2494255	89.352	216	23	0	19	234	1	216	4.23e-76	272	47	gvpa_NZ_CP073250.1:2494040-2494255 Cylindrospermopsis raciborskii N8 chromosome, complete genome	459
samp_2042_154076	gvpa_NZ_CP020114.1:991665-991880	88.372	215	25	0	20	234	2	216	3.30e-72	259	47	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	459
samp_2042_154076	gvpa_NZ_JANQDJ010000044.1:81983-82198	87.037	216	28	0	19	234	1	216	9.23e-68	244	47	gvpa_NZ_JANQDJ010000044.1:81983-82198 Umezakia ovalisporum Ak1311 k141_5690, whole genome shotgun sequence	459
samp_2042_154076	gvpa_NZ_CP020114.1:991322-991537	83.333	216	36	0	19	234	1	216	2.03e-54	200	47	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	459
samp_2042_179651	gvpa_NZ_JXYX01000004.1:192900-193115	98.148	216	4	0	244	459	1	216	8.92e-108	377	46	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	469
