samp_4400_136747	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	92.575	431	32	0	5	435	431	1	2.81e-180	619	44	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	969
samp_4400_136747	gvpa_NZ_JXYX01000004.1:192900-193115	100.000	92	0	0	878	969	1	92	3.40e-45	171	9	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	969
samp_4400_136747	gvpa_NZ_JXYX01000004.1:193487-193702	100.000	92	0	0	878	969	1	92	3.40e-45	171	9	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	969
samp_4400_268307	gvpa_NZ_JXYX01000004.1:193487-193702	96.759	216	7	0	9	224	1	216	6.41e-103	361	64	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	337
samp_4400_268307	gvpa_NZ_JXYX01000004.1:192900-193115	94.907	216	11	0	9	224	1	216	3.00e-96	339	64	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	337
samp_4400_268307	gvpa_NZ_CP020114.1:991665-991880	84.186	215	34	0	10	224	2	216	2.46e-57	209	64	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	337
samp_4400_268307	gvpa_NZ_CP020114.1:991322-991537	81.944	216	39	0	9	224	1	216	1.49e-49	183	64	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	337
samp_4400_569593	gvpa_NZ_JACJTO010000039.1:21457-21672	95.980	199	8	0	1	199	18	216	2.49e-91	324	20	gvpa_NZ_JACJTO010000039.1:21457-21672 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	979
samp_4400_569593	gvpa_NZ_JACJTO010000039.1:21140-21355	95.477	199	9	0	1	199	18	216	1.16e-89	318	20	gvpa_NZ_JACJTO010000039.1:21140-21355 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	979
samp_4400_569593	gvpa_NZ_CP073250.1:2492796-2493011	89.848	197	20	0	3	199	20	216	3.32e-70	254	20	gvpa_NZ_CP073250.1:2492796-2493011 Cylindrospermopsis raciborskii N8 chromosome, complete genome	979
samp_4400_569593	gvpa_NZ_CP020114.1:991665-991880	89.340	197	21	0	3	199	20	216	1.54e-68	248	20	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	979
samp_4400_569593	gvpa_NZ_JANQDJ010000044.1:81983-82198	88.832	197	22	0	3	199	20	216	7.18e-67	243	20	gvpa_NZ_JANQDJ010000044.1:81983-82198 Umezakia ovalisporum Ak1311 k141_5690, whole genome shotgun sequence	979
samp_4400_569593	gvpa_NZ_CP073250.1:2493095-2493310	88.832	197	22	0	3	199	20	216	7.18e-67	243	20	gvpa_NZ_CP073250.1:2493095-2493310 Cylindrospermopsis raciborskii N8 chromosome, complete genome	979
samp_4400_569593	gvpa_NZ_CP073250.1:2493394-2493609	88.832	197	22	0	3	199	20	216	7.18e-67	243	20	gvpa_NZ_CP073250.1:2493394-2493609 Cylindrospermopsis raciborskii N8 chromosome, complete genome	979
samp_4400_569593	gvpa_NZ_CP073250.1:2494040-2494255	88.832	197	22	0	3	199	20	216	7.18e-67	243	20	gvpa_NZ_CP073250.1:2494040-2494255 Cylindrospermopsis raciborskii N8 chromosome, complete genome	979
samp_4400_569593	gvpa_NZ_CP020114.1:991322-991537	86.111	180	25	0	20	199	37	216	2.04e-52	195	18	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	979
samp_4400_694102	gvpa_NZ_JACJTO010000039.1:21140-21355	96.800	125	4	0	252	376	216	92	2.75e-57	209	33	gvpa_NZ_JACJTO010000039.1:21140-21355 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	376
samp_4400_694102	gvpa_NZ_JACJTO010000039.1:21457-21672	96.000	125	5	0	252	376	216	92	1.28e-55	204	33	gvpa_NZ_JACJTO010000039.1:21457-21672 Aphanizomenon flos-aquae FACHB-1287 contig39, whole genome shotgun sequence	376
samp_4400_694102	gvpa_NZ_CP020114.1:991665-991880	94.017	117	7	0	252	368	216	100	7.76e-48	178	31	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	376
samp_4400_694102	gvpa_NZ_JANQDJ010000044.1:81983-82198	91.200	125	11	0	252	376	216	92	1.30e-45	171	33	gvpa_NZ_JANQDJ010000044.1:81983-82198 Umezakia ovalisporum Ak1311 k141_5690, whole genome shotgun sequence	376
samp_4400_694102	gvpa_NZ_CP073250.1:2494040-2494255	90.244	123	12	0	252	374	216	94	7.82e-43	161	33	gvpa_NZ_CP073250.1:2494040-2494255 Cylindrospermopsis raciborskii N8 chromosome, complete genome	376
samp_4400_694102	gvpa_NZ_CP020114.1:991322-991537	91.453	117	10	0	252	368	216	100	7.82e-43	161	31	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	376
samp_4400_818442	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	94.992	639	32	0	525	1163	1	639	0.0	1003	9	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	6966
samp_4400_818442	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	85.953	299	41	1	826	1124	203	500	8.32e-89	318	9	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	6966
samp_4400_818442	gvpa_NZ_JXYX01000004.1:192900-193115	94.419	215	12	0	42	256	216	2	1.07e-92	331	3	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	6966
samp_4400_818442	gvpa_NZ_JXYX01000004.1:193487-193702	93.953	215	13	0	42	256	216	2	4.97e-91	326	3	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	6966
samp_4400_890573	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	95.102	245	12	0	81	325	639	395	1.02e-110	387	75	gvpc_AJ577136_2614_3252_Microcystis_aeruginosa_PCC7806	326
samp_4400_1059431	gvpa_NZ_JXYX01000004.1:192900-193115	96.296	216	8	0	129	344	216	1	7.18e-101	355	35	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	795
samp_4400_1059431	gvpa_NZ_JXYX01000004.1:192900-193115	96.875	64	2	0	732	795	216	153	2.22e-26	108	35	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	795
samp_4400_1059431	gvpa_NZ_JXYX01000004.1:193487-193702	95.833	216	9	0	129	344	216	1	3.34e-99	350	35	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	795
samp_4400_1059431	gvpa_NZ_JXYX01000004.1:193487-193702	96.875	64	2	0	732	795	216	153	2.22e-26	108	35	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	795
samp_4400_1059431	gvpa_NZ_CP020114.1:991665-991880	84.186	215	34	0	129	343	216	2	5.91e-57	209	27	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	795
samp_4400_1059431	gvpa_NZ_CP020114.1:991322-991537	81.481	216	40	0	129	344	216	1	1.67e-47	178	27	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	795
samp_4400_1309367	gvpa_NZ_JXYX01000004.1:193487-193702	98.462	195	3	0	50	244	1	195	4.60e-98	344	80	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	244
samp_4400_1309367	gvpa_NZ_JXYX01000004.1:192900-193115	97.949	195	4	0	50	244	1	195	2.14e-96	339	80	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	244
samp_4400_1382708	gvpa_NZ_JXYX01000004.1:193487-193702	98.611	216	3	0	186	401	1	216	8.17e-109	383	11	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	1957
samp_4400_1382708	gvpa_NZ_JXYX01000004.1:192900-193115	96.296	216	8	0	186	401	1	216	1.78e-100	355	11	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	1957
samp_4400_1382708	gvpa_NZ_CP020114.1:991665-991880	83.721	215	35	0	187	401	2	216	6.83e-55	204	11	gvpa_NZ_CP020114.1:991665-991880 Nodularia spumigena UHCC 0039 chromosome, complete genome	1957
samp_4400_1382708	gvpa_NZ_CP020114.1:991322-991537	80.556	216	42	0	186	401	1	216	8.96e-44	167	11	gvpa_NZ_CP020114.1:991322-991537 Nodularia spumigena UHCC 0039 chromosome, complete genome	1957
samp_4400_1773399	gvpa_NZ_JXYX01000004.1:193487-193702	97.685	216	5	0	361	576	1	216	1.25e-105	372	16	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	1389
samp_4400_1773399	gvpa_NZ_JXYX01000004.1:192900-193115	95.370	216	10	0	361	576	1	216	2.73e-97	344	16	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	1389
samp_4400_1798316	gvpa_NZ_JXYX01000004.1:193487-193702	98.148	162	3	0	1	162	55	216	2.10e-79	283	33	gvpa_NZ_JXYX01000004.1:193487-193702 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	492
samp_4400_1798316	gvpa_NZ_JXYX01000004.1:192900-193115	97.531	162	4	0	1	162	55	216	9.78e-78	278	33	gvpa_NZ_JXYX01000004.1:192900-193115 Microcystis aeruginosa NIES-88 scaffold4, whole genome shotgun sequence	492
